f	-0.113459	-0.196296	-0.373856	-0.029052	-0.165717	-0.102666	0.530563	0.026685	-0.127561	-0.007406	0.023873	-0.207128	0.307035	0.427905	-0.195855	-0.534008	0.220941	-0.031954	-0.205981	0.316167	0.340689	-0.228636	-0.146899	0.289069	0.057278	-0.518800	0.044198	-0.123986	0.474034	0.266789	-0.099133	-0.074791	0.465297	-0.101068	0.401146	-0.234920	0.343484	-0.057332	0.208505	-0.107549	-0.081595	0.313280	-0.393883	0.403815	0.476621	0.036741	-0.261573	-0.167417	-0.752395	0.170506	0.099719	-0.387176	0.256349	-0.086217	-0.240484	-0.019237	-0.014448	0.110790	-0.044010	0.005224	-0.059659	0.008364	-0.024906	-0.582992	-0.720657	0.188249	-0.103666	0.014586	-0.013599	-0.128106	0.479808	-0.653968	-0.006702	0.041286	-0.059363	0.159819	0.028182	-0.001656	0.119582	-0.160092	-0.136723	-0.125691	0.151412	-0.090634	-0.550575	-0.130592	-0.043193	-0.343616	-0.124553	0.269509	0.026527	-0.299175	-0.330768	-0.041827	0.315516	-0.171530	0.166594	-0.335938	-0.279282	-0.155558	-0.036659	-0.128221	0.444446	0.617954	-0.058353	-0.027994	0.248517	-0.182347	0.552362	0.165967	-0.229470	-0.235112	0.076380	-0.509039	-0.129374	0.258677	-0.211284	-0.143792	0.169697	0.315605	-0.218078	-0.269028	0.070690	0.301947	-0.077708	0.039373	0.063954	0.119330	-0.134314	0.537163	-0.072746	-0.365606	-0.095138	-0.000667	0.522236	0.249770	-0.066623	0.122145	0.139922	0.208590	-0.111237	-0.211187	-0.091488	-0.700786	0.391751	0.128279	-0.111767	0.094243	-0.266555	0.204132	-0.438731	0.121190	0.441073	0.185394	-0.084332	-0.086211	-0.083363	-0.202062	-0.559057	-0.157285	-0.278806	0.346182	-0.086346	-0.466366	-0.374718	0.615001	-0.355776	-0.403291	-0.419179	0.063358	-0.482279	-0.111049	0.124376	0.129715	0.248854	0.215942	0.224154	0.545470	-0.065177	-0.773055	0.047448	-0.213521	0.201939	-0.306285	0.224454	-0.181514	-0.193348	0.013892	0.057955	-0.011668	-0.065346	0.148138	0.202266	-0.197154	-0.349887	-0.100282	0.675431	0.177766	-0.187817	-0.025435
t	-0.148045	-0.247054	-0.319198	-0.295124	-0.252472	0.240148	0.389622	0.082722	-0.306024	-0.013564	-0.160137	-0.573730	0.003169	0.631465	-0.310185	0.432244	-0.073463	-0.435470	0.475121	-0.047462	-0.181385	-0.190572	-0.143546	-0.084687	0.195514	0.001427	0.238836	-0.196331	-0.096135	-0.504527	0.504349	0.008694	0.458818	0.364070	0.448818	0.082757	0.417138	0.283880	0.362901	-0.005822	0.299497	0.148552	0.033463	0.410770	-0.170896	0.328706	0.135821	-0.009485	-0.387730	-0.343980	0.597571	-0.401763	0.027286	-0.447201	0.469334	0.147361	0.521306	0.274779	0.029613	-0.089458	-0.464870	-0.256492	-0.403787	0.116209	-0.163197	0.117328	-0.222933	0.169201	-0.418265	-0.402379	0.261891	-0.584482	-0.302827	0.125967	-0.234763	0.367670	0.252359	0.007034	0.029592	0.535158	-0.638072	0.386409	-0.477271	-0.505869	-0.264035	0.160802	0.108912	-0.233693	0.241878	-0.048255	0.187382	0.284809	-0.214094	0.453002	0.214090	0.093732	0.584711	-0.021168	-0.794755	0.298548	-1.014030	0.679281	0.251381	0.034421	0.000431	0.250619	-0.382921	-0.420715	-0.441173	0.635344	-0.146720	0.329065	0.185631	0.310912	-0.300156	-0.208001	-0.335124	-0.624236	-0.201149	-0.476667	0.360773	0.448069	-0.013608	-0.375230	0.206921	-0.536944	0.182821	0.817379	0.032363	0.350693	0.954320	-0.674098	-0.937925	-0.039601	0.376613	0.287231	0.370758	0.106062	0.385257	0.105697	-0.353873	-0.455408	0.578914	-0.064995	-0.172494	0.568053	-0.383520	-0.790477	-0.899875	0.005515	0.211670	0.935827	0.262129	-0.219796	-0.524857	-0.332706	0.825969	-0.593436	0.962170	0.452070	-0.686482	0.021327	0.208969	-0.442554	-0.289702	-0.415744	0.838565	-0.990987	-0.734880	-1.025800	-1.078514	0.387751	0.610207	-0.634226	-0.304567	0.447499	0.312363	0.188283	0.449482	-0.420809	0.822880	1.158527	-0.665729	-0.186144	0.232447	-0.537005	-0.217329	-0.096661	-0.500613	0.596860	-0.207191	0.209253	-0.258389	0.307114	0.101260	-0.801140	-0.194518	0.164634	-0.328817	-0.177664
f	-0.113459	-0.196296	-0.373856	-0.029052	-0.165717	-0.102666	0.530563	0.026685	-0.127561	-0.007406	0.023873	-0.207128	0.307035	0.427905	-0.195855	-0.534008	0.220941	-0.031954	-0.205981	0.316167	0.340689	-0.228636	-0.146899	0.289069	0.057278	-0.518800	0.044198	-0.123986	0.474034	0.266789	-0.099133	-0.074791	0.465297	-0.101068	0.401146	-0.234920	0.343484	-0.057332	0.208505	-0.107549	-0.081595	0.313280	-0.393883	0.403815	0.476621	0.036741	-0.261573	-0.167417	-0.752395	0.170506	0.099719	-0.387176	0.256349	-0.086217	-0.240484	-0.019237	-0.014448	0.110790	-0.044010	0.005224	-0.059659	0.008364	-0.024906	-0.582992	-0.720657	0.188249	-0.103666	0.014586	-0.013599	-0.128106	0.479808	-0.653968	-0.006702	0.041286	-0.059363	0.159819	0.028182	-0.001656	0.119582	-0.160092	-0.136723	-0.125691	0.151412	-0.090634	-0.550575	-0.130592	-0.043193	-0.343616	-0.124553	0.269509	0.026527	-0.299175	-0.330768	-0.041827	0.315516	-0.171530	0.166594	-0.335938	-0.279282	-0.155558	-0.062901	-0.078938	-0.375433	0.174096	-0.070854	-0.018992	0.359897	0.167381	-0.388167	0.066327	-0.345553	-0.078310	0.357574	0.229586	-0.180208	-0.165346	-0.415535	0.177461	0.407056	0.548284	0.600398	-0.028515	-0.434998	-0.125264	-0.560067	0.498092	0.113506	0.160077	-0.185489	0.322119	-0.435993	0.109006	-0.460272	0.109272	0.276753	0.077738	0.287727	0.037754	0.254005	-0.048275	-0.460574	-0.497608	-0.065328	0.034139	-0.329598	-0.138800	-0.019651	0.025081	0.008728	0.291082	-0.185736	0.141693	-0.105778	-0.373953	0.026944	-0.539685	-0.571121	-0.580637	0.101740	0.425312	0.334466	-0.427656	-0.082061	0.069894	0.265825	-0.300434	-0.188823	-0.794025	0.058441	-0.400614	-0.920415	0.065986	0.268780	0.082599	0.842306	-0.068597	0.157007	-0.492463	-0.244609	0.256758	-0.741159	0.402136	-0.175370	-0.455313	0.512062	-0.007217	0.492017	-0.010721	0.012332	0.197667	-0.177381	0.405314	-0.058282	-0.600182	-0.150902	-0.239460	0.236106	-0.163254	0.380364	0.007465
t	0.143199	-0.417539	0.279522	-0.057851	-0.480630	0.136577	0.434212	0.041289	-0.127483	0.038920	-0.022770	-0.475885	-0.364697	0.232811	-0.247197	-0.133894	0.639883	-0.527805	0.052631	0.400556	0.292880	-0.280007	-0.183246	0.122741	0.169735	-0.266670	-0.139775	-0.029740	0.420358	-0.097793	0.040023	0.037609	0.187391	0.017976	0.078709	-0.515800	0.335847	-0.114529	-0.317636	0.078507	-0.302726	0.509888	-0.297228	0.441200	0.483274	-0.020552	0.104734	-0.059798	-0.693940	0.163641	0.189606	-0.321146	0.244332	-0.455835	-0.189532	-0.188197	-0.137013	0.083538	0.420924	-0.049487	-0.046766	0.070385	0.133405	-0.231475	-0.168107	0.221681	-0.185110	-0.209375	0.097166	-0.083213	0.407126	-0.410847	-0.107517	0.282895	-0.215960	0.338356	0.137137	0.324854	0.161547	0.162646	-0.277844	0.013509	-0.120581	0.176028	-0.508218	0.122587	0.155214	0.147299	0.116718	0.221118	0.010009	0.046504	-0.451909	0.282702	0.232692	-0.142462	0.128998	-0.196715	-0.559056	0.021730	-1.014030	0.679281	0.251381	0.034421	0.000431	0.250619	-0.382921	-0.420715	-0.441173	0.635344	-0.146720	0.329065	0.185631	0.310912	-0.300156	-0.208001	-0.335124	-0.624236	-0.201149	-0.476667	0.360773	0.448069	-0.013608	-0.375230	0.206921	-0.536944	0.182821	0.817379	0.032363	0.350693	0.954320	-0.674098	-0.937925	-0.039601	0.376613	0.287231	0.370758	0.106062	0.385257	0.105697	-0.353873	-0.455408	0.578914	-0.064995	-0.172494	0.568053	-0.383520	-0.790477	-0.899875	0.005515	0.211670	0.935827	0.262129	-0.219796	-0.524857	-0.332706	0.825969	-0.593436	0.962170	0.452070	-0.686482	0.021327	0.208969	-0.442554	-0.289702	-0.415744	0.838565	-0.990987	-0.734880	-1.025800	-1.078514	0.387751	0.610207	-0.634226	-0.304567	0.447499	0.312363	0.188283	0.449482	-0.420809	0.822880	1.158527	-0.665729	-0.186144	0.232447	-0.537005	-0.217329	-0.096661	-0.500613	0.596860	-0.207191	0.209253	-0.258389	0.307114	0.101260	-0.801140	-0.194518	0.164634	-0.328817	-0.177664
f	-0.113459	-0.196296	-0.373856	-0.029052	-0.165717	-0.102666	0.530563	0.026685	-0.127561	-0.007406	0.023873	-0.207128	0.307035	0.427905	-0.195855	-0.534008	0.220941	-0.031954	-0.205981	0.316167	0.340689	-0.228636	-0.146899	0.289069	0.057278	-0.518800	0.044198	-0.123986	0.474034	0.266789	-0.099133	-0.074791	0.465297	-0.101068	0.401146	-0.234920	0.343484	-0.057332	0.208505	-0.107549	-0.081595	0.313280	-0.393883	0.403815	0.476621	0.036741	-0.261573	-0.167417	-0.752395	0.170506	0.099719	-0.387176	0.256349	-0.086217	-0.240484	-0.019237	-0.014448	0.110790	-0.044010	0.005224	-0.059659	0.008364	-0.024906	-0.582992	-0.720657	0.188249	-0.103666	0.014586	-0.013599	-0.128106	0.479808	-0.653968	-0.006702	0.041286	-0.059363	0.159819	0.028182	-0.001656	0.119582	-0.160092	-0.136723	-0.125691	0.151412	-0.090634	-0.550575	-0.130592	-0.043193	-0.343616	-0.124553	0.269509	0.026527	-0.299175	-0.330768	-0.041827	0.315516	-0.171530	0.166594	-0.335938	-0.279282	-0.155558	-0.343236	-0.120497	0.334549	-0.477569	-0.164228	-0.091909	-0.381803	-0.024351	-0.008694	-0.531366	0.307754	0.642388	0.701454	-0.270106	0.399794	-0.461782	-0.090056	-0.059051	0.964432	-0.272348	0.215251	-0.322805	-0.043648	0.126446	-0.477106	-0.319310	-0.101406	-0.790855	-0.089708	0.924669	-0.065353	-0.674818	-0.172933	-0.083232	-0.317636	-0.012598	0.171811	-0.111445	0.461651	-0.214470	-0.055853	0.207599	-0.338285	0.106301	0.323015	0.255771	0.145945	0.506223	0.448766	-0.098093	-0.232072	-0.391663	-0.374650	0.716919	-0.129857	0.165225	-0.056319	-0.238150	0.026937	0.487258	-0.154833	-0.168378	-0.246258	-0.731418	0.171473	0.276577	-0.017732	-0.764363	-0.469017	-0.613800	0.153606	-0.122494	-0.185847	0.044935	0.119715	-0.122277	0.556896	0.937949	-0.041896	-0.361360	-0.203025	-0.335143	0.736041	0.254317	0.371889	0.223555	-0.150360	0.214089	0.294511	0.283415	0.724004	0.269446	-0.334820	-0.088015	0.315499	-0.468811	0.433944	-0.551485	0.604315	0.529692
t	-0.218899	-0.228273	-0.055998	0.074105	-0.034490	-0.148373	0.263205	-0.062862	0.155742	0.003776	0.191822	-0.592342	0.092203	0.107349	-0.082201	-0.281397	0.274695	-0.205875	0.134284	0.349778	0.085276	-0.236474	0.015218	0.196388	-0.025688	-0.208111	-0.119163	-0.172823	0.331658	-0.168818	0.024230	0.276970	0.357078	0.129929	0.060459	-0.160057	0.460884	-0.249727	0.239022	-0.118692	-0.123072	0.441001	-0.172967	0.052503	0.501623	0.210442	0.215081	0.129534	-0.508742	0.272790	0.201496	-0.482807	0.145864	-0.448483	-0.099559	-0.086958	0.109912	0.319435	0.220378	-0.200353	0.120455	0.010573	-0.002919	-0.442868	-0.434696	0.054109	-0.169595	-0.135082	-0.200246	-0.227823	0.123590	-0.265893	0.169344	-0.097645	-0.000510	0.357266	-0.085328	-0.179180	-0.082826	-0.010965	-0.377053	-0.141443	-0.019172	0.129588	-0.299230	-0.122743	0.005501	-0.269015	-0.198431	0.018438	0.144849	-0.072626	-0.312925	0.370584	0.041951	-0.041820	0.149229	0.094146	0.068602	0.118549	-1.014030	0.679281	0.251381	0.034421	0.000431	0.250619	-0.382921	-0.420715	-0.441173	0.635344	-0.146720	0.329065	0.185631	0.310912	-0.300156	-0.208001	-0.335124	-0.624236	-0.201149	-0.476667	0.360773	0.448069	-0.013608	-0.375230	0.206921	-0.536944	0.182821	0.817379	0.032363	0.350693	0.954320	-0.674098	-0.937925	-0.039601	0.376613	0.287231	0.370758	0.106062	0.385257	0.105697	-0.353873	-0.455408	0.578914	-0.064995	-0.172494	0.568053	-0.383520	-0.790477	-0.899875	0.005515	0.211670	0.935827	0.262129	-0.219796	-0.524857	-0.332706	0.825969	-0.593436	0.962170	0.452070	-0.686482	0.021327	0.208969	-0.442554	-0.289702	-0.415744	0.838565	-0.990987	-0.734880	-1.025800	-1.078514	0.387751	0.610207	-0.634226	-0.304567	0.447499	0.312363	0.188283	0.449482	-0.420809	0.822880	1.158527	-0.665729	-0.186144	0.232447	-0.537005	-0.217329	-0.096661	-0.500613	0.596860	-0.207191	0.209253	-0.258389	0.307114	0.101260	-0.801140	-0.194518	0.164634	-0.328817	-0.177664
f	-0.113459	-0.196296	-0.373856	-0.029052	-0.165717	-0.102666	0.530563	0.026685	-0.127561	-0.007406	0.023873	-0.207128	0.307035	0.427905	-0.195855	-0.534008	0.220941	-0.031954	-0.205981	0.316167	0.340689	-0.228636	-0.146899	0.289069	0.057278	-0.518800	0.044198	-0.123986	0.474034	0.266789	-0.099133	-0.074791	0.465297	-0.101068	0.401146	-0.234920	0.343484	-0.057332	0.208505	-0.107549	-0.081595	0.313280	-0.393883	0.403815	0.476621	0.036741	-0.261573	-0.167417	-0.752395	0.170506	0.099719	-0.387176	0.256349	-0.086217	-0.240484	-0.019237	-0.014448	0.110790	-0.044010	0.005224	-0.059659	0.008364	-0.024906	-0.582992	-0.720657	0.188249	-0.103666	0.014586	-0.013599	-0.128106	0.479808	-0.653968	-0.006702	0.041286	-0.059363	0.159819	0.028182	-0.001656	0.119582	-0.160092	-0.136723	-0.125691	0.151412	-0.090634	-0.550575	-0.130592	-0.043193	-0.343616	-0.124553	0.269509	0.026527	-0.299175	-0.330768	-0.041827	0.315516	-0.171530	0.166594	-0.335938	-0.279282	-0.155558	-0.676295	-0.951903	0.000061	-0.374527	-0.247823	0.128843	-0.205601	0.390971	-0.059469	-0.094829	0.415528	-0.262264	1.309091	0.931283	0.524627	0.203080	-0.217722	0.049804	0.535251	0.112158	0.664552	0.787243	0.126238	0.619081	-0.110548	-0.090509	0.722921	0.482535	-0.453172	-0.049715	0.081494	-0.435315	-0.327914	0.693491	0.447299	0.755349	0.303713	-0.293239	0.627561	-0.625159	-1.368561	-0.659287	-0.079136	0.612073	-0.020793	-0.839264	0.343377	0.811014	0.529903	-0.194730	-0.885283	0.015197	-0.297140	0.089864	-0.229416	-0.102020	0.286322	-0.314631	0.073225	-0.082735	-0.229401	-0.075456	-0.086220	-0.395467	0.717897	-0.372757	0.331017	-0.258173	-0.192232	-0.615742	-0.246729	0.825297	0.407934	-0.205452	0.024436	0.229137	-0.372022	1.040896	-1.146988	-0.116173	0.344653	-0.503024	0.265827	0.502382	0.374381	-0.047807	0.062686	0.088148	-0.184344	0.624837	0.409416	-0.105232	-0.630111	-0.865108	0.104890	-0.749118	-0.018701	0.487645	-0.405707	0.592593
t	0.055929	-0.367962	0.108713	0.030178	-0.206250	0.296103	0.191451	-0.100034	0.033707	-0.078925	-0.001143	-0.601063	0.053901	0.066905	0.156305	0.045871	0.826914	-0.181422	0.233696	0.450665	-0.112066	-0.469088	-0.406848	0.182292	-0.378567	-0.259527	-0.132096	-0.141902	0.300533	-0.375505	0.035797	0.184126	0.163665	0.032035	0.256405	-0.228746	0.663687	-0.159796	0.213737	0.061954	-0.047425	0.599910	-0.371251	0.434967	0.167972	-0.004323	0.127301	-0.115048	-0.847842	-0.075897	0.182127	-0.264696	0.064292	-0.254199	-0.020288	0.077374	0.433414	0.055423	0.440578	-0.129511	0.181506	0.054262	-0.028191	-0.380791	-0.200322	0.165643	0.024949	-0.439640	-0.123114	-0.301180	0.275888	-0.478929	-0.201626	-0.034195	-0.099413	0.117445	-0.097898	-0.069281	0.365269	0.150264	-0.222277	0.268034	0.000651	-0.179691	-0.720643	-0.127723	0.428080	0.274053	-0.041508	0.306558	0.231221	0.013186	-0.109485	0.280674	0.202763	-0.372235	-0.091102	0.016329	-0.903394	-0.021213	-1.014030	0.679281	0.251381	0.034421	0.000431	0.250619	-0.382921	-0.420715	-0.441173	0.635344	-0.146720	0.329065	0.185631	0.310912	-0.300156	-0.208001	-0.335124	-0.624236	-0.201149	-0.476667	0.360773	0.448069	-0.013608	-0.375230	0.206921	-0.536944	0.182821	0.817379	0.032363	0.350693	0.954320	-0.674098	-0.937925	-0.039601	0.376613	0.287231	0.370758	0.106062	0.385257	0.105697	-0.353873	-0.455408	0.578914	-0.064995	-0.172494	0.568053	-0.383520	-0.790477	-0.899875	0.005515	0.211670	0.935827	0.262129	-0.219796	-0.524857	-0.332706	0.825969	-0.593436	0.962170	0.452070	-0.686482	0.021327	0.208969	-0.442554	-0.289702	-0.415744	0.838565	-0.990987	-0.734880	-1.025800	-1.078514	0.387751	0.610207	-0.634226	-0.304567	0.447499	0.312363	0.188283	0.449482	-0.420809	0.822880	1.158527	-0.665729	-0.186144	0.232447	-0.537005	-0.217329	-0.096661	-0.500613	0.596860	-0.207191	0.209253	-0.258389	0.307114	0.101260	-0.801140	-0.194518	0.164634	-0.328817	-0.177664
f	-0.113459	-0.196296	-0.373856	-0.029052	-0.165717	-0.102666	0.530563	0.026685	-0.127561	-0.007406	0.023873	-0.207128	0.307035	0.427905	-0.195855	-0.534008	0.220941	-0.031954	-0.205981	0.316167	0.340689	-0.228636	-0.146899	0.289069	0.057278	-0.518800	0.044198	-0.123986	0.474034	0.266789	-0.099133	-0.074791	0.465297	-0.101068	0.401146	-0.234920	0.343484	-0.057332	0.208505	-0.107549	-0.081595	0.313280	-0.393883	0.403815	0.476621	0.036741	-0.261573	-0.167417	-0.752395	0.170506	0.099719	-0.387176	0.256349	-0.086217	-0.240484	-0.019237	-0.014448	0.110790	-0.044010	0.005224	-0.059659	0.008364	-0.024906	-0.582992	-0.720657	0.188249	-0.103666	0.014586	-0.013599	-0.128106	0.479808	-0.653968	-0.006702	0.041286	-0.059363	0.159819	0.028182	-0.001656	0.119582	-0.160092	-0.136723	-0.125691	0.151412	-0.090634	-0.550575	-0.130592	-0.043193	-0.343616	-0.124553	0.269509	0.026527	-0.299175	-0.330768	-0.041827	0.315516	-0.171530	0.166594	-0.335938	-0.279282	-0.155558	-0.066730	0.050705	0.257031	0.551796	-0.559560	0.281866	-0.002375	0.220687	0.222935	-0.343029	-0.229247	-0.458888	0.159258	-0.292017	-0.420224	0.472665	-0.013024	0.384654	0.183857	0.027832	0.217435	0.203866	0.074378	0.050326	-0.038463	0.017094	0.122245	0.124029	0.107248	0.271967	-0.006819	0.050704	-0.148966	0.119726	0.363345	0.093716	0.025672	0.144939	0.132824	0.092273	-0.565677	-0.113904	0.215789	0.149367	-0.509444	0.055691	-0.253225	0.097678	0.411778	-0.024568	0.331886	0.144096	-0.034831	0.209342	0.059018	-0.077912	0.102193	-0.193859	-0.299009	0.184344	-0.077613	-0.044114	-0.082068	-0.295591	0.088955	-0.154283	-0.146092	0.097824	-0.079308	-0.346039	0.337649	0.285060	0.259595	-0.138120	-0.168216	0.294295	0.522877	0.049352	0.441719	-0.115542	-0.280569	0.141194	0.092827	0.274244	0.121711	0.296956	-0.499425	-0.187064	-0.285438	-0.053416	0.187425	0.433899	-0.049502	-0.206396	0.091774	-0.131065	0.195304	0.172651	0.003127	0.041907
t	0.108066	-0.403906	0.161372	-0.052008	0.016182	-0.151403	0.183257	-0.068680	-0.051710	0.226754	0.027941	-0.383722	-0.016529	0.179869	0.000347	-0.100973	0.241773	0.047519	0.338820	0.203064	0.025607	-0.122855	0.090336	-0.025159	0.196664	0.103422	-0.040171	-0.090799	0.343268	-0.199688	-0.000544	-0.036881	0.114664	0.137411	0.192238	-0.145732	0.360509	0.103742	-0.170995	-0.067768	0.161119	0.411840	0.208355	-0.028488	0.508040	0.219990	0.284904	0.112755	-0.357797	0.085765	0.142117	0.057284	0.325261	0.137595	-0.213549	0.070569	-0.027529	-0.039965	0.444911	0.000492	-0.302053	0.083731	-0.166447	-0.241575	-0.255085	0.015145	-0.153627	-0.353610	-0.179917	0.059985	0.392588	-0.093880	-0.352098	0.072960	-0.131771	0.282633	-0.085262	0.359180	0.509862	0.117416	-0.297796	-0.271604	0.003848	-0.280918	0.044640	-0.022260	-0.063069	0.228705	-0.065989	0.352941	0.021510	0.049185	-0.322780	0.281728	-0.156633	-0.292673	-0.266829	0.013893	-0.297836	-0.071929	-1.014030	0.679281	0.251381	0.034421	0.000431	0.250619	-0.382921	-0.420715	-0.441173	0.635344	-0.146720	0.329065	0.185631	0.310912	-0.300156	-0.208001	-0.335124	-0.624236	-0.201149	-0.476667	0.360773	0.448069	-0.013608	-0.375230	0.206921	-0.536944	0.182821	0.817379	0.032363	0.350693	0.954320	-0.674098	-0.937925	-0.039601	0.376613	0.287231	0.370758	0.106062	0.385257	0.105697	-0.353873	-0.455408	0.578914	-0.064995	-0.172494	0.568053	-0.383520	-0.790477	-0.899875	0.005515	0.211670	0.935827	0.262129	-0.219796	-0.524857	-0.332706	0.825969	-0.593436	0.962170	0.452070	-0.686482	0.021327	0.208969	-0.442554	-0.289702	-0.415744	0.838565	-0.990987	-0.734880	-1.025800	-1.078514	0.387751	0.610207	-0.634226	-0.304567	0.447499	0.312363	0.188283	0.449482	-0.420809	0.822880	1.158527	-0.665729	-0.186144	0.232447	-0.537005	-0.217329	-0.096661	-0.500613	0.596860	-0.207191	0.209253	-0.258389	0.307114	0.101260	-0.801140	-0.194518	0.164634	-0.328817	-0.177664
f	-0.113459	-0.196296	-0.373856	-0.029052	-0.165717	-0.102666	0.530563	0.026685	-0.127561	-0.007406	0.023873	-0.207128	0.307035	0.427905	-0.195855	-0.534008	0.220941	-0.031954	-0.205981	0.316167	0.340689	-0.228636	-0.146899	0.289069	0.057278	-0.518800	0.044198	-0.123986	0.474034	0.266789	-0.099133	-0.074791	0.465297	-0.101068	0.401146	-0.234920	0.343484	-0.057332	0.208505	-0.107549	-0.081595	0.313280	-0.393883	0.403815	0.476621	0.036741	-0.261573	-0.167417	-0.752395	0.170506	0.099719	-0.387176	0.256349	-0.086217	-0.240484	-0.019237	-0.014448	0.110790	-0.044010	0.005224	-0.059659	0.008364	-0.024906	-0.582992	-0.720657	0.188249	-0.103666	0.014586	-0.013599	-0.128106	0.479808	-0.653968	-0.006702	0.041286	-0.059363	0.159819	0.028182	-0.001656	0.119582	-0.160092	-0.136723	-0.125691	0.151412	-0.090634	-0.550575	-0.130592	-0.043193	-0.343616	-0.124553	0.269509	0.026527	-0.299175	-0.330768	-0.041827	0.315516	-0.171530	0.166594	-0.335938	-0.279282	-0.155558	-0.033559	-0.629325	-0.205213	1.256696	0.601553	0.247824	-1.021879	-0.779158	0.355823	0.736788	-0.318233	-0.915910	-0.513162	0.362997	0.158521	0.481742	0.445209	0.212212	0.528029	-0.028019	0.925466	-0.062134	0.017056	-0.404646	-0.223354	-1.112290	-0.700135	-0.330074	-0.096000	-0.263888	-0.178208	-0.547023	0.299934	-0.166025	-0.618428	0.476759	-0.145152	0.276660	0.562949	-0.081869	0.022575	0.383020	-0.113752	0.134075	-0.054766	-0.079227	0.845921	0.239294	-0.680054	0.844447	0.842600	-0.588545	-0.234694	-0.224560	-0.197988	-0.404613	-0.435051	-0.863073	-0.574713	-0.923793	0.240362	0.398996	0.292853	-0.047776	0.342596	0.087717	-1.069719	0.127227	-0.736471	-0.319213	-0.569460	0.264544	0.073799	0.424966	0.054987	0.536500	0.312733	0.809599	0.048679	-0.723955	-0.682878	0.425172	0.016729	0.364198	-0.057447	-0.743500	0.113984	-0.026585	0.487400	0.776520	0.016303	0.946722	-0.484461	-0.261658	-0.465273	0.071342	-0.135712	0.136909	-0.028536	0.127804
t	0.310140	-0.217645	-0.014117	-0.248000	-0.261747	-0.063757	0.057420	-0.132349	-0.016339	0.087936	-0.016866	-0.323620	-0.044151	0.271858	-0.012273	0.155360	0.061289	-0.211786	0.172046	0.174687	-0.049128	-0.186080	-0.050775	-0.085134	0.197659	0.161189	-0.040737	-0.115048	0.147397	-0.194807	0.179348	0.120823	0.037320	0.268226	0.065013	-0.212762	0.440783	0.087793	0.130516	0.149899	-0.214337	0.162496	-0.019409	0.114672	-0.066190	0.184495	0.073495	-0.024119	-0.334085	0.145117	-0.115745	-0.084068	0.293099	-0.085658	-0.224392	0.029510	0.049343	0.130922	0.430995	-0.066331	0.202382	0.097800	-0.094625	-0.159915	-0.284857	0.024665	-0.120362	-0.250298	-0.162449	0.011237	0.079512	-0.151615	-0.140433	0.123563	-0.074576	0.235256	-0.177567	-0.093119	0.034250	-0.128419	-0.392725	-0.004350	0.242190	-0.272761	0.130468	0.113049	0.306913	0.044722	-0.118179	0.119021	0.047579	-0.213085	-0.149315	0.229312	0.103010	-0.252944	0.217965	0.115835	-0.130255	0.155347	-1.014030	0.679281	0.251381	0.034421	0.000431	0.250619	-0.382921	-0.420715	-0.441173	0.635344	-0.146720	0.329065	0.185631	0.310912	-0.300156	-0.208001	-0.335124	-0.624236	-0.201149	-0.476667	0.360773	0.448069	-0.013608	-0.375230	0.206921	-0.536944	0.182821	0.817379	0.032363	0.350693	0.954320	-0.674098	-0.937925	-0.039601	0.376613	0.287231	0.370758	0.106062	0.385257	0.105697	-0.353873	-0.455408	0.578914	-0.064995	-0.172494	0.568053	-0.383520	-0.790477	-0.899875	0.005515	0.211670	0.935827	0.262129	-0.219796	-0.524857	-0.332706	0.825969	-0.593436	0.962170	0.452070	-0.686482	0.021327	0.208969	-0.442554	-0.289702	-0.415744	0.838565	-0.990987	-0.734880	-1.025800	-1.078514	0.387751	0.610207	-0.634226	-0.304567	0.447499	0.312363	0.188283	0.449482	-0.420809	0.822880	1.158527	-0.665729	-0.186144	0.232447	-0.537005	-0.217329	-0.096661	-0.500613	0.596860	-0.207191	0.209253	-0.258389	0.307114	0.101260	-0.801140	-0.194518	0.164634	-0.328817	-0.177664
